,Latitude,Longitude,City,Country,Max Temp.,Humidity,Cloudiness,Windiness,Date
356,37.3394,-121.895,San Jose,US,10.56,81,75,0.32,1610425065
357,30.4323,116.2922,Jinxi,CN,8.91,46,0,3.87,1610425136
358,34.0556,-117.1825,Redlands,US,14.0,24,1,1.52,1610425137
359,51.226,-58.6502,Saint-Augustin,CA,-10.28,85,0,4.08,1610425138
360,52.0333,80.3833,Volchikha,RU,-11.81,93,94,6.02,1610425139
361,61.994,-49.6678,Paamiut,GL,-3.04,98,100,6.41,1610425141
362,2.4167,30.9855,Paidha,UG,17.87,47,14,1.51,1610425142
363,-3.2033,-52.2064,Altamira,BR,22.18,96,100,1.03,1610425143
364,-35.3333,-72.4167,Constitución,CL,12.95,60,0,3.99,1610424956
365,28.7167,-111.5833,La Providencia,MX,12.22,56,0,0.89,1610425145
366,-45.4167,167.7167,Te Anau,NZ,22.37,47,0,2.64,1610425146
367,-0.6136,-47.3561,Salinópolis,BR,26.01,85,63,4.44,1610425148
368,41.9563,42.9566,Khani,GE,9.0,100,90,3.6,1610425149
369,-33.6971,-53.4616,Chui,UY,20.89,91,100,3.25,1610425150
370,48.1021,11.2977,Gilching,DE,-3.33,86,75,4.12,1610425151
371,66.3167,-179.1667,Egvekinot,RU,-26.85,84,84,6.34,1610425152
372,-45.8742,170.5036,Dunedin,NZ,18.09,72,0,5.66,1610425153
373,49.7834,-74.8492,Chapais,CA,-8.0,93,90,3.09,1610425066
374,14.0453,124.1694,Pandan,PH,24.9,74,99,8.83,1610425156
375,42.8,93.45,Kumul,CN,-6.47,78,0,1.16,1610425157
376,57.3726,46.4629,Tonkino,RU,-22.53,90,98,2.5,1610425158
377,61.15,149.6333,Ust'-Omchug,RU,-28.76,82,88,1.97,1610425159
378,18.6667,105.6667,Vinh,VN,14.95,46,50,6.08,1610425029
379,59.3833,143.3,Okhotsk,RU,-22.69,90,100,3.2,1610425162
380,26.1247,127.6694,Itoman,JP,14.0,67,75,9.77,1610425163
381,59.2353,163.0719,Ossora,RU,-20.03,89,71,3.42,1610425164
382,31.7561,25.0865,Al Bardīyah,LY,17.36,56,100,4.83,1610425165
383,65.6118,72.6842,Staryy Nadym,RU,-22.2,91,94,4.9,1610425166
384,37.0286,-7.8411,Olhão,PT,4.0,75,0,3.09,1610425168
385,-38.9516,-68.0591,Neuquén,AR,10.0,57,0,1.54,1610425170
386,52.1582,82.2173,Shipunovo,RU,-13.82,95,98,5.45,1610425171
387,5.3511,-0.6231,Winneba,GH,26.0,89,20,4.63,1610425172
388,60.3725,93.0408,Severo-Yeniseyskiy,RU,-28.46,88,100,2.03,1610425173
389,13.5928,-89.8275,Acajutla,SV,26.09,64,38,2.12,1610425174
390,5.3505,48.5268,Hobyo,SO,23.58,73,15,9.0,1610425175
391,-14.4667,132.2667,Katherine,AU,35.0,43,3,2.57,1610425177
392,14.3,-91.9167,Champerico,GT,18.89,98,22,1.79,1610425178
393,14.5333,20.9167,Biltine,TD,18.7,25,0,6.52,1610425179
394,-0.9,-89.6,Puerto Baquerizo Moreno,EC,23.14,87,3,4.21,1610425180
395,-20.4431,-53.7592,Ribas do Rio Pardo,BR,26.46,61,77,0.75,1610425181
396,18.3851,42.4509,Faya,SA,6.0,87,75,3.6,1610425182
397,66.8333,70.8333,Yar-Sale,RU,-17.46,93,100,4.31,1610425184
398,24.4667,54.3667,Abu Dhabi,AE,16.0,88,0,4.0,1610424932
399,42.2506,-75.833,Broome,US,-0.56,69,90,2.06,1610424894
400,50.1339,82.5239,Belūsovka,KZ,-12.0,67,83,4.0,1610425187
401,34.6391,-120.4579,Lompoc,US,10.0,93,1,2.06,1610424985
402,-6.8205,30.4389,Karema,TZ,21.08,82,100,2.07,1610425189
403,13.2954,19.6966,Umm Hājar,TD,16.68,28,2,4.42,1610425191
404,-23.65,-70.4,Antofagasta,CL,18.0,77,75,2.57,1610425098
405,57.79,-152.4072,Saint Paul Harbor,US,2.0,87,90,6.69,1610425193
406,65.9667,78.3667,Urengoy,RU,-20.62,92,97,4.59,1610425194
407,12.996,15.7293,Massakory,TD,18.08,26,0,4.63,1610425195
408,48.1863,0.6536,La Ferté-Bernard,FR,6.0,87,90,3.6,1610425196
409,70.8578,29.0864,Berlevåg,NO,-9.0,67,0,13.89,1610425198
410,18.8003,110.3967,Wanning,CN,15.74,51,0,6.8,1610425199
411,-34.7333,135.8667,Port Lincoln,AU,19.89,52,1,5.26,1610425200
412,66.1451,-65.7125,Pangnirtung,CA,-20.08,85,32,1.1,1610425203
413,-30.2752,-57.6007,Bella Union,UY,21.47,94,100,4.87,1610425204
414,20.0667,79.6667,Mūl,IN,25.69,43,71,2.56,1610425206
415,63.2842,118.3319,Nyurba,RU,-38.99,81,88,0.33,1610425207
416,37.15,122.3833,Yatou,CN,1.44,80,0,6.33,1610425208
417,65.75,150.85,Zyryanka,RU,-39.63,81,89,0.26,1610425209
418,-21.3667,55.6167,Saint-Joseph,RE,29.0,74,75,3.6,1610425210
419,4.1363,96.1285,Meulaboh,ID,29.05,66,74,1.95,1610425211
420,8.4596,25.678,Raja,SS,15.58,33,1,1.87,1610425213
421,39.8161,109.9776,Dongsheng,CN,-4.79,64,0,9.37,1610425214
422,39.8885,4.2658,Mahon,ES,6.0,75,40,2.06,1610425215
423,66.7697,123.3711,Zhigansk,RU,-43.08,78,74,4.28,1610425217
424,12.2188,125.4808,Alugan,PH,25.43,89,100,8.86,1610425218
425,-20.2078,57.7625,Quatre Cocos,MU,27.78,94,75,7.2,1610425220
426,45.2519,38.1181,Slavyansk-na-Kubani,RU,-1.0,86,100,9.0,1610425221
427,41.7597,86.1469,Korla,CN,-8.58,81,0,3.61,1610425223
428,28.017,-97.5169,San Patricio,US,5.0,87,1,2.57,1610425224
429,65.4167,-52.9,Maniitsoq,GL,-6.64,94,100,2.44,1610425225
430,52.7269,10.7361,Wittingen,DE,4.0,93,75,7.2,1610425227
431,-37.8333,140.7667,Mount Gambier,AU,22.0,43,0,7.2,1610425228
432,54.1667,93.3,Koshurnikovo,RU,-23.24,89,0,0.52,1610425229
433,31.5,34.4667,Gaza,PS,17.22,53,0,1.79,1610425230
434,27.3167,-112.2833,Santa Rosalía,MX,11.29,69,0,3.31,1610425231
435,47.1167,51.8833,Atyrau,KZ,-4.0,93,75,3.0,1610425233
436,17.8815,-76.4093,Morant Bay,JM,26.0,69,20,3.09,1610425234
437,-20.1,146.2667,Charters Towers,AU,29.1,66,96,5.0,1610425235
438,52.6333,29.7333,Forsytheganj,BY,-6.51,98,11,2.71,1610425237
439,27.6667,-105.1667,Camargo,MX,6.42,59,0,3.54,1610425238
440,12.1791,125.5072,San Policarpo,PH,25.4,90,100,9.72,1610425240
441,42.9019,133.9064,Preobrazheniye,RU,-3.88,92,99,5.15,1610425241
442,21.6333,110.5833,Huazhou,CN,15.31,27,0,4.99,1610425242
443,37.2711,-87.1764,Morehead,US,-2.78,74,90,1.54,1610425243
444,60.9167,-46.05,Narsaq,GL,5.0,33,75,10.29,1610425244
445,29.9833,76.5833,Pehowa,IN,10.77,49,0,3.52,1610425245
446,-22.4333,-151.3333,Moerai,PF,26.89,79,100,7.73,1610425246
447,33.4333,115.0333,Huaidian,CN,9.5,44,0,6.91,1610425248
448,-3.8,103.5333,Lahat,ID,23.75,92,100,1.74,1610425249
449,50.2503,58.4347,Khromtau,KZ,-19.2,94,99,1.37,1610425251
450,4.375,-7.7169,Harper,LR,25.39,86,96,3.61,1610425252
451,29.1081,21.2869,Awjilah,LY,16.4,42,100,5.11,1610425253
452,-16.9167,145.7667,Cairns,AU,28.89,78,75,5.14,1610424743
453,-32.85,-70.9667,Llaillay,CL,18.0,48,0,3.6,1610425256
454,65.9702,-18.5286,Dalvik,IS,-13.0,85,0,1.03,1610425258
455,32.9952,105.3247,Weihe,CN,1.55,68,0,2.23,1610425260
456,39.0733,63.5786,Turkmenabat,TM,-3.0,86,21,2.06,1610425262
457,-12.1167,-77.05,San Isidro,PE,21.0,83,40,4.63,1610425263
458,10.1667,-14.0333,Boffa,GN,22.42,83,42,0.06,1610425264
459,63.8284,20.2597,Umeå,SE,-2.0,93,90,12.35,1610425265
460,-21.35,165.15,Poya,NC,29.29,73,97,1.95,1610425266
461,21.1167,70.1167,Māngrol,IN,21.63,42,26,6.42,1610425043
462,53.0867,25.3219,Slonim,BY,-5.35,96,49,4.46,1610425270
463,-25.0519,33.6442,Xai-Xai,MZ,24.57,77,21,1.11,1610425271
464,68.8193,-51.1922,Qasigiannguit,GL,-4.0,86,90,1.54,1610425272
465,32.3502,-85.1999,Russell,US,7.0,93,90,3.09,1610425273
466,-23.3833,150.5,Rockhampton,AU,31.0,48,75,4.63,1610425146
467,60.4667,166.1,Tilichiki,RU,-28.33,86,82,4.63,1610425276
468,10.5208,119.9258,Osmeña,PH,27.04,75,71,11.48,1610425277
469,32.25,67.25,Zabul Province,AF,1.27,64,0,0.67,1610425278
470,27.2025,60.6848,Iranshahr,IR,6.0,11,0,3.09,1610425279
471,51.4,128.1333,Svobodnyy,RU,-24.1,89,100,2.82,1610425146
472,-35.7167,150.1833,Batemans Bay,AU,31.67,32,38,3.89,1610425283
473,11.2842,49.1816,Bosaso,SO,21.99,58,0,5.8,1610425284
474,6.4965,2.6036,Porto-Novo,BJ,27.0,94,75,3.6,1610425285
475,-5.1992,-39.2928,Quixeramobim,BR,23.33,86,89,1.56,1610425286
476,19.9103,109.6859,Lingao,CN,13.96,45,75,4.98,1610425287
477,51.2737,15.9366,Chojnów,PL,-0.56,76,100,5.57,1610425289
478,-26.5833,18.1333,Keetmanshoop,NA,20.0,68,71,1.54,1610425290
479,14.1022,-1.6306,Djibo,BF,21.12,21,0,4.57,1610425291
480,20.4833,-97.0167,Tecolutla,MX,14.4,83,100,4.1,1610425293
481,-12.5211,-76.7372,Chilca,PE,21.0,83,40,4.63,1610425294
482,40.8021,-124.1637,Eureka,US,14.44,65,100,0.45,1610425295
483,59.5667,150.8,Magadan,RU,-15.21,92,100,6.13,1610425296
484,60.0,-1.25,Sandwick,GB,2.0,75,0,5.66,1610425297
485,69.3833,178.4167,Leningradskiy,RU,-30.69,82,99,6.62,1610425298
486,40.2833,97.2,Yumen,CN,-6.41,69,37,18.13,1610425300
487,48.5348,28.7436,Vapnyarka,UA,-2.22,89,97,2.36,1610425301
488,62.6683,131.1683,Borogontsy,RU,-41.53,79,74,1.61,1610425302
489,29.8458,-90.1067,Estelle,US,5.56,87,90,4.12,1610425303
490,25.5198,90.2201,Tura,IN,22.22,43,0,1.86,1610425304
491,50.6321,87.9563,Ulagan,RU,-6.92,89,100,0.76,1610425305
492,-0.9131,122.8766,Biak,ID,29.94,65,97,0.45,1610425307
493,67.667,12.6934,Sørland,NO,-2.0,64,20,5.66,1610425308
494,4.4148,114.0089,Marabu,MY,30.0,74,40,1.03,1610425309
495,-13.8483,136.4192,Alyangula,AU,25.0,100,75,2.57,1610425310
496,12.7794,45.0367,Aden,YE,23.64,69,14,7.77,1610425119
497,7.9803,49.8164,Eyl,SO,21.09,69,1,8.15,1610425312
498,14.298,44.3779,Yarim,YE,5.69,64,0,2.2,1610425313
499,-1.7656,-55.8661,Oriximiná,BR,24.5,85,45,1.34,1610425315
500,55.7028,37.3822,Marfino,RU,-10.0,92,75,1.0,1610425316
501,24.3539,68.2671,Jati,PK,17.51,25,0,4.06,1610425317
502,-3.7661,-49.6725,Tucuruí,BR,23.0,95,100,1.06,1610425318
503,64.1835,-51.7216,Nuuk,GL,-5.0,93,90,4.12,1610425319
504,39.1834,-84.5333,Hamilton,US,-2.78,80,1,2.06,1610425064
505,13.4667,22.2,Adré,TD,14.23,34,0,5.87,1610425322
506,16.1833,-22.9167,Sal Rei,CV,20.0,64,75,8.23,1610425323
507,67.4667,86.5833,Igarka,RU,-26.04,89,98,2.36,1610425324
508,12.0828,99.8543,Kui Buri,TH,22.0,53,100,5.14,1610425325
509,18.6853,12.9164,Bilma,NE,17.61,27,0,2.61,1610425327
510,54.4299,31.8996,Sobolevo,RU,-8.64,97,85,2.71,1610425330
511,51.7122,105.8647,Babushkin,RU,-13.87,89,100,10.02,1610425331
512,1.3038,124.9112,Tondano,ID,31.0,66,40,4.12,1610425332
513,39.8532,3.1214,Alcúdia,ES,6.11,87,20,1.03,1610425334
514,50.0979,118.0369,Krasnokamensk,RU,-21.04,89,100,1.96,1610425336
515,45.7625,106.2708,Mandalgovi,MN,-8.37,85,99,9.29,1610425339
516,16.4833,76.3167,Tālīkota,IN,25.24,46,100,3.2,1610425340
517,51.5001,-107.0513,Outlook,CA,-1.0,86,75,3.6,1610425342
518,71.0357,27.8492,Mehamn,NO,-9.0,67,0,13.89,1610425343
519,57.3064,88.1667,Tegul'det,RU,-30.41,86,1,2.19,1610425345
520,-9.8756,-56.0861,Alta Floresta,BR,22.09,95,100,0.84,1610425346
521,58.5592,23.0826,Orissaare,EE,1.11,93,100,5.36,1610425347
522,67.8006,130.4114,Batagay-Alyta,RU,-39.6,79,68,0.68,1610425348
523,13.7796,124.39,Gigmoto,PH,25.12,73,92,8.73,1610425350
524,46.4764,134.2569,Luchegorsk,RU,-13.17,90,84,0.76,1610425351
525,45.3167,55.2,Beyneu,KZ,-3.42,97,99,3.5,1610425352
526,51.5,156.5167,Ozernovskiy,RU,-4.64,86,100,7.96,1610425353
527,25.2919,60.643,Chabahar,IR,18.07,29,8,1.0,1610425354
528,44.3683,-100.351,Pierre,US,0.56,100,13,2.68,1610425356
529,-16.0667,167.3833,Norsup,VU,30.13,68,100,2.7,1610425358
530,50.2334,-63.5986,Havre-St-Pierre,CA,-13.0,85,90,2.06,1610425359
531,-2.3889,40.4382,Witu,KE,26.0,78,75,2.57,1610425360
532,34.6381,-99.334,Altus,US,1.0,80,1,2.57,1610425363
533,-1.2667,104.0833,Simpang,ID,24.3,96,100,1.9,1610425364
534,31.6315,-8.0083,Marrakesh,MA,3.0,100,40,2.06,1610425300
535,-22.116,14.2845,Henties Bay,NA,20.0,86,90,0.89,1610425366
536,-11.0964,-77.6139,Hualmay,PE,20.85,85,84,3.2,1610425367
537,64.2956,41.9211,Lukovetskiy,RU,-27.0,76,0,2.0,1610425368
538,-5.2269,-75.6753,Lagunas,PE,22.74,97,100,1.02,1610425370
539,53.2831,92.4003,Yermakovskoye,RU,-18.9,91,100,1.6,1610425371
540,-21.3393,55.4781,Saint-Pierre,RE,29.0,74,75,3.6,1610425372
541,55.6848,76.7471,Vengerovo,RU,-27.6,86,100,6.76,1610425373
542,-3.432,10.6554,Mayumba,GA,25.39,87,92,4.66,1610425374
543,40.5153,-107.5464,Craig,US,-10.0,84,1,1.7,1610425375
544,39.6333,118.1833,Tangshan,CN,-3.33,76,0,3.73,1610425276
545,-3.9931,-79.2042,Loja,EC,12.22,93,21,0.98,1610425378
546,47.1687,-1.4693,Vertou,FR,7.0,93,90,4.63,1610425379
547,-1.5746,9.2618,Omboué,GA,24.88,86,99,1.97,1610425380
548,46.6166,10.7002,Laas,IT,-8.0,53,0,2.57,1610425381
549,29.3627,-100.8968,Del Rio,US,5.0,65,1,2.06,1610425382
