,Latitude,Longitude,City,Country,Max Temp.,Humidity,Cloudiness,Windiness,Date
357,19.75,10.25,Agadez,NE,77.88,17,100,8.41,1610542215
358,-46.1333,167.6833,Tuatapere,NZ,55.99,86,20,1.01,1610542292
359,36.2505,-121.2516,Monterey,US,48.2,81,1,3.44,1610542293
360,62.6946,25.818,Äänekoski,FI,3.99,78,75,10.36,1610542294
361,13.3258,-1.5347,Kongoussi,BF,94.91,9,0,17.4,1610542295
362,53.9353,139.9242,Mnogovershinnyy,RU,-14.94,87,100,2.71,1610542297
363,-20.2078,57.7625,Quatre Cocos,MU,84.2,70,20,12.66,1610542298
364,53.5317,119.4519,Klyuchevskiy,RU,-17.27,88,89,1.1,1610542299
365,60.3725,93.0408,Severo-Yeniseyskiy,RU,-16.2,89,100,5.01,1610542302
366,53.3808,142.9564,Tungor,RU,-8.77,87,100,9.53,1610542303
367,14.8961,-24.4956,São Filipe,CV,73.06,70,93,9.17,1610542304
368,60.1545,-1.1494,Lerwick,GB,41.0,81,40,9.22,1610542305
369,39.05,-95.7669,Shawnee,US,33.8,69,1,8.7,1610542306
370,70.8578,29.0864,Berlevåg,NO,10.4,44,0,39.12,1610542307
371,70.3705,31.1107,Vardø,NO,3.2,78,99,42.57,1610542309
372,54.7183,135.315,Chumikan,RU,-12.77,87,100,0.31,1610542310
373,-45.8742,170.5036,Dunedin,NZ,59.0,89,1,8.01,1610542311
374,37.5527,45.0761,Urmia,IR,41.0,56,75,4.61,1610542312
375,68.7098,-52.8699,Aasiaat,GL,24.69,98,100,5.55,1610542313
376,-0.6136,-47.3561,Salinópolis,BR,81.46,82,100,9.55,1610542315
377,-0.9516,122.7875,Luwuk,ID,80.38,77,100,0.74,1610542316
378,-6.8886,109.6753,Pekalongan,ID,78.82,85,100,9.08,1610542317
379,-4.0181,-80.0197,Alamor,EC,75.2,88,75,2.3,1610542318
380,41.1231,80.2644,Aksu,CN,21.61,73,0,4.0,1610542319
381,40.5982,-124.1573,Fortuna,US,57.99,100,90,5.75,1610542281
382,-16.8392,36.9856,Mocuba,MZ,91.85,56,60,1.36,1610542323
383,-20.7333,139.5,Mount Isa,AU,89.6,37,96,5.75,1610542324
384,10.2283,2.6634,Bembèrèkè,BJ,96.46,9,0,5.48,1610542325
385,46.8168,-64.0654,Alberton,CA,28.4,86,100,10.36,1610542326
386,-8.7597,-35.1047,Tamandaré,BR,82.58,66,44,9.51,1610542328
387,2.05,99.75,Bandar,ID,74.71,92,100,1.23,1610542329
388,69.4719,25.5112,Karasjok,NO,-2.2,71,20,23.02,1610542330
389,41.9563,42.9566,Khani,GE,66.2,45,90,20.71,1610542331
390,-3.6954,128.1814,Ambon City,ID,86.0,80,100,5.01,1610542332
391,-7.3817,108.2082,Kawalu,ID,74.77,90,100,2.39,1610542333
392,37.7333,-25.6667,Ponta Delgada,PT,60.8,94,40,5.75,1610542335
393,30.15,62.6,Rūdbār,AF,53.73,31,0,2.24,1610542336
394,7.9175,125.33,Halapitan,PH,72.88,91,93,1.77,1610542337
395,10.9333,108.1,Phan Thiet,VN,70.61,80,2,6.02,1610542338
396,-34.4833,-54.3333,Rocha,UY,73.4,37,0,4.43,1610542339
397,43.4065,-124.2243,North Bend,US,50.0,87,20,3.44,1610542048
398,10.9878,-74.9547,Puerto Colombia,CO,79.03,76,83,17.34,1610542343
399,27.9054,-15.4461,Agüimes,ES,66.2,55,40,19.57,1610542344
400,-0.9131,122.8766,Biak,ID,79.18,80,100,1.34,1610542345
401,6.4965,2.6036,Porto-Novo,BJ,86.0,74,40,14.97,1610542270
402,-29.2702,26.7052,Botshabelo,ZA,82.4,51,75,9.22,1610542347
403,50.7214,136.6319,Solnechnyy,RU,-6.77,87,100,6.8,1610542349
404,25.8,113.0333,Chenzhou,CN,51.08,45,36,2.26,1610542350
405,64.8945,-23.7142,Olafsvik,IS,39.49,87,100,25.99,1610542352
406,-23.35,47.6,Vangaindrano,MG,85.46,69,0,9.06,1610542353
407,50.3164,-122.8027,Pemberton,CA,42.8,87,40,11.5,1610542354
408,7.6667,36.8333,Jimma,ET,74.73,50,65,2.08,1610542356
409,20.7,-105.2,Ixtapa,MX,57.2,94,75,3.44,1610542357
410,19.4167,-104.7,Las Juntas,MX,64.83,50,100,4.72,1610542358
411,50.2001,-66.3821,Sept-Îles,CA,14.0,85,94,3.44,1610542359
412,42.1584,-72.3287,Palmer,US,25.0,93,1,2.51,1610542360
413,-21.6403,-41.0511,São João da Barra,BR,84.2,58,0,17.27,1610542335
414,30.3658,-88.5561,Pascagoula,US,35.6,100,90,5.75,1610542363
415,-14.3167,-67.3833,Reyes,BO,78.8,94,40,1.43,1610542364
416,-4.2714,-81.2147,El Alto,PE,71.6,68,75,17.27,1610542365
417,49.7838,129.4121,Raychikhinsk,RU,-6.09,91,100,8.3,1610542366
418,30.4833,-115.95,San Quintín,MX,54.54,46,0,1.3,1610542367
419,47.5002,-111.3008,Great Falls,US,50.0,46,1,19.57,1610542369
420,6.8833,73.1,Dhidhdhoo,MV,77.77,85,100,10.98,1610542351
421,2.8197,-60.6733,Boa Vista,BR,78.8,73,75,8.05,1610542260
422,14.0,-7.75,Koulikoro,ML,93.56,10,0,15.05,1610542373
423,60.1432,-45.2371,Nanortalik,GL,30.13,95,100,19.69,1610542377
424,-9.6567,120.2641,Waingapu,ID,81.18,80,43,2.75,1610542378
425,32.767,22.6367,Darnah,LY,60.82,57,0,25.39,1610542379
426,14.8888,5.2692,Tahoua,NE,89.6,9,0,4.61,1610542380
427,14.3,121.0167,Carmona,PH,78.8,73,40,9.22,1610542381
428,12.2175,4.3792,Jega,NG,94.95,9,0,14.52,1610542384
429,61.3614,63.5842,Sovetskiy,RU,-11.31,86,0,3.96,1610542385
430,60.9736,40.257,Konosha,RU,-18.44,88,0,5.53,1610542386
431,5.4112,100.3354,George Town,MY,84.2,65,20,5.75,1610542199
432,-12.974,40.5178,Pemba,MZ,82.4,83,75,11.5,1610542390
433,-7.8833,111.1167,Jatiroto,ID,75.43,83,100,3.33,1610542391
434,27.181,31.1837,Assiut,EG,71.6,40,0,17.27,1610542392
435,57.6464,56.4952,Kukushtan,RU,-11.2,70,0,4.47,1610542394
436,34.5667,76.1,Kargil,IN,-6.38,62,0,2.1,1610542396
437,53.1939,107.3397,Khuzhir,RU,3.52,83,100,4.29,1610542397
438,58.787,56.1489,Chermoz,RU,-11.34,88,0,2.95,1610542398
439,55.75,25.85,Dusetos,LT,27.75,96,100,10.76,1610542399
440,65.8522,44.24,Mezen',RU,-13.41,86,65,4.74,1610542400
441,63.8424,-22.4338,Grindavik,IS,41.0,87,90,41.43,1610542401
442,-20.7377,116.8463,Karratha,AU,93.7,35,22,14.43,1610542403
443,64.75,177.4833,Anadyr,RU,-9.4,77,40,11.18,1610542404
444,-33.0117,17.9442,Saldanha,ZA,89.6,70,0,11.5,1610542405
445,-0.8917,119.8707,Palu,ID,77.14,81,100,1.3,1610542407
446,17.0151,54.0924,Salalah,OM,84.2,16,0,21.85,1610542410
447,22.8134,115.8257,Jieshi,CN,55.99,57,0,1.01,1610542411
448,47.6461,42.1019,Tsimlyansk,RU,38.55,96,100,15.21,1610542412
449,20.931,-17.0347,Nouadhibou,MR,68.0,42,0,21.85,1610542414
450,-5.1206,-60.3797,Novo Aripuanã,BR,84.34,67,68,2.73,1610542415
451,9.45,-5.6333,Korhogo,CI,95.92,16,22,5.95,1610542417
452,-20.0167,148.2333,Bowen,AU,77.0,88,90,11.5,1610542418
453,47.4667,84.8667,Zaysan,KZ,6.35,93,100,6.98,1610542419
454,-6.0911,-35.2086,Nísia Floresta,BR,82.4,74,40,9.22,1610542420
455,64.8569,-147.8028,College,US,6.01,77,40,2.13,1610542421
456,22.8167,108.3167,Nanning,CN,57.2,35,0,2.24,1610542423
457,18.8059,-71.2299,San Juan de la Maguana,DO,66.2,94,40,6.91,1610542424
458,-24.2478,-51.6847,Ivaiporã,BR,79.09,72,25,6.64,1610542425
459,52.4201,136.4853,Imeni Poliny Osipenko,RU,-12.3,89,100,10.09,1610542426
460,55.3422,-131.6461,Ketchikan,US,33.8,100,1,5.75,1610542427
461,50.6996,-127.4199,Port Hardy,CA,41.0,87,90,9.22,1610542428
462,10.5222,7.4383,Kaduna,NG,93.02,10,0,4.63,1610542430
463,-2.7619,-42.2744,Tutóia,BR,86.0,66,20,13.8,1610542431
464,59.2353,163.0719,Ossora,RU,-7.2,79,53,3.51,1610542432
465,42.8,93.45,Kumul,CN,20.97,80,100,6.24,1610542433
466,43.6702,-7.4101,Cervo,ES,50.63,64,0,1.57,1610542434
467,46.6166,10.7002,Laas,IT,44.01,37,0,5.75,1610542436
468,-9.2,25.85,Bukama,CD,80.24,78,100,1.48,1610542437
469,40.2833,97.2,Yumen,CN,30.9,63,100,17.52,1610542438
470,65.8167,87.9833,Turukhansk,RU,11.91,96,100,10.4,1610542439
471,49.7834,-74.8492,Chapais,CA,24.8,86,90,8.05,1610542440
472,20.75,-105.3333,Bucerías,MX,57.2,94,75,3.44,1610542441
473,44.6453,-63.5724,Halifax,CA,27.0,93,75,4.61,1610542189
474,25.3,91.7,Cherrapunjee,IN,46.96,78,2,4.05,1610542445
475,-6.2167,155.6333,Kieta,PG,80.29,74,87,4.14,1610542446
476,48.8333,18.25,Trencin,SK,34.0,74,100,11.01,1610542448
477,-14.4547,-56.8028,Nortelândia,BR,88.39,57,98,2.77,1610542449
478,56.45,138.1667,Ayan,RU,-13.72,79,82,2.53,1610542450
479,4.1748,73.5089,Malé,MV,82.4,78,75,11.5,1610542451
480,-34.5833,150.8552,Flinders,AU,73.0,78,8,7.0,1610542452
481,24.0934,32.907,Aswān,EG,82.04,18,100,5.3,1610542454
482,20.7147,-77.9956,Santa Cruz del Sur,CU,72.57,89,64,10.69,1610542455
483,10.9995,122.6711,Dingle,PH,74.35,86,28,7.96,1610542456
484,10.6129,12.1946,Biu,NG,89.64,11,98,6.15,1610542457
485,69.3,139.9,Deputatsky,RU,-37.53,74,43,0.69,1610542458
486,56.6175,8.1807,Harboøre,DK,33.01,84,98,1.99,1610542459
487,34.1667,77.5833,Leh,IN,11.25,38,0,1.3,1610542343
488,28.963,-13.5477,Arrecife,ES,66.2,59,20,6.91,1610542462
489,65.441,52.1498,Ust-Tsilma,RU,-12.37,88,58,3.24,1610542463
490,40.5219,-111.9391,Riverton,US,36.0,69,90,6.91,1610542211
491,37.4994,23.4536,Poros,GR,57.99,50,69,17.0,1610542465
492,-26.7852,-60.4388,Presidencia Roque Sáenz Peña,AR,79.0,79,100,4.0,1610542466
493,39.2446,55.5154,Bereket,TM,40.86,69,0,18.07,1610542468
494,60.7161,-135.0538,Whitehorse,CA,26.6,68,75,9.22,1610542469
495,-36.827,-73.0498,Concepción,CL,57.2,72,0,5.75,1610542387
496,60.4167,134.5333,Ust-Maya,RU,-46.53,76,62,1.01,1610542471
497,-2.5364,-57.76,Urucará,BR,76.39,94,100,2.28,1610542472
498,18.6853,12.9164,Bilma,NE,85.78,13,53,14.94,1610542473
499,19.3333,79.4833,Kothāpet,IN,75.45,39,100,3.04,1610542475
500,47.2333,22.4167,Popeşti,RO,32.0,100,40,3.44,1610542476
501,-3.3667,36.6833,Arusha,TZ,77.0,50,75,13.8,1610542477
502,5.4112,100.3354,George Town,MY,84.2,65,20,5.75,1610542224
503,-34.0527,23.3716,Plettenberg Bay,ZA,73.83,78,32,19.86,1610542479
504,24.7333,89.8333,Sarishābāri,BD,67.06,52,0,1.63,1610542480
505,-35.4333,-71.6667,Talca,CL,68.0,51,0,5.75,1610542482
506,-29.6842,-53.8069,Santa Maria,BR,71.6,78,75,14.97,1610542483
507,-10.075,-38.4808,Jeremoabo,BR,86.02,49,100,5.57,1610542484
508,-20.3297,-40.2925,Vila Velha,BR,86.0,61,40,6.91,1610542236
509,-0.8833,131.25,Sorong,ID,82.83,80,100,12.03,1610542486
510,-25.4,-70.4833,Taltal,CL,70.41,55,23,8.93,1610542487
511,-16.6228,-72.7111,Camaná,PE,72.19,70,58,8.05,1610542489
512,39.9256,9.6572,Tortolì,IT,62.6,42,20,20.71,1610542490
513,63.7553,121.6247,Vilyuysk,RU,-32.37,83,95,5.97,1610542491
514,-33.963,22.4617,George,ZA,73.4,73,75,17.27,1610542492
515,-8.4667,140.3333,Merauke,ID,82.13,77,100,4.47,1610542494
516,57.8987,-5.1604,Ullapool,GB,39.0,69,100,13.0,1610542496
517,-0.1934,-74.7819,Caucayá,CO,72.25,93,93,3.98,1610542497
518,58.77,47.9564,Darovskoy,RU,-15.7,88,0,4.29,1610542498
519,-23.1333,150.7333,Yeppoon,AU,75.2,78,40,6.91,1610542500
520,57.9375,69.0217,Vagay,RU,-21.06,86,0,4.9,1610542501
521,30.4397,48.1664,Khorramshahr,IR,71.6,33,0,9.22,1610542505
522,62.5353,113.9611,Mirny,RU,-23.84,85,100,7.38,1610542506
523,-10.0681,-78.1522,Huarmey,PE,71.47,82,59,6.51,1610542507
524,50.8552,0.5729,Hastings,GB,48.0,89,100,3.0,1610542508
525,-17.6394,-71.3375,Ilo,PE,69.8,73,35,8.05,1610542511
526,-0.7193,8.7815,Port-Gentil,GA,78.8,83,20,12.66,1610542512
527,21.2833,-89.6667,Progreso,MX,70.0,100,90,3.44,1610542513
528,34.9833,139.8667,Tateyama,JP,48.2,53,75,4.61,1610542514
529,14.8872,120.8572,Plaridel,PH,78.8,73,40,9.22,1610542483
530,-2.8856,-40.12,Acaraú,BR,85.15,61,100,11.61,1610542517
531,41.5,33.6667,Kastamonu Province,TR,37.4,93,75,8.05,1610542518
532,-31.95,141.4333,Broken Hill,AU,86.0,20,100,9.22,1610542519
533,54.3161,-130.3201,Prince Rupert,CA,41.0,93,75,3.44,1610542376
534,-1.5746,9.2618,Omboué,GA,74.34,91,100,9.71,1610542521
